trigger code,timestamp,CH00,CH01
00000002,5117,54E3,9B02
00000002,0839,54DA,87D1
00000002,D771,54C7,8A07
00000002,4F80,54E6,89B6
00000002,6280,54D6,5FB7
00000002,756C,54E9,D4D0
00000002,7CA3,54B6,8CC5
00000002,79D1,54B2,8900
00000002,2952,54E4,8BDB
00000002,771A,5476,1693
00000002,BBD8,54D1,8AA0
00000002,5BCD,54D5,9200
00000002,DB53,54C8,8BA4
00000002,97CC,54AA,8A39
00000002,0565,54B6,9BF4
00000002,F587,5497,86D1
00000002,943F,54C7,89FD
00000002,9B44,54B9,8B3D
00000002,029D,54CB,8527
00000002,8ECF,54D3,85E7
00000002,8B06,54AE,89DA
00000002,16A3,54CC,9232
00000002,DEE2,54ED,DBDD
00000002,F03D,54EF,ACCB
00000002,C102,5512,3B89
00000002,A0E5,54D8,8749
00000002,B8E7,54CE,8835
00000002,725B,54BF,AB5E
00000002,4828,54DF,893E
00000002,AD67,54DA,8D58
00000002,CA90,54D0,8C1D
00000002,4C5E,54CF,8B7B
00000002,E228,54A8,87E1
00000002,E630,54D8,8CAE
00000002,45BD,54D0,8BF9
00000002,FB43,54D5,1C69
00000002,6E32,54D7,8702
00000002,7759,54C7,881C
00000002,5514,547E,8D4F
00000002,278A,54AC,8638
00000002,7291,54ED,8BD2
00000002,A520,54D8,87D1
00000002,46E2,54BE,9341
00000002,F461,54B4,8A32
00000002,489B,5487,8895
00000002,203C,54CF,86BC
00000002,551C,54CA,873A
00000002,D180,5519,8B87
00000002,2422,54E7,87DA
00000002,85FB,54B9,8667
00000002,9F62,54D1,8C7F
00000002,EADA,54E3,89DB
00000002,2D50,54C0,8934
00000002,B64F,54B9,88D5
00000002,4FD0,54E4,8976
00000002,6F35,54B5,8DD3
00000002,55F6,549E,8BAC
00000002,E83E,54A5,89E9
00000002,F719,54CC,D8F2
00000002,CB50,54AA,91C3
00000002,966F,54C8,8AF2
00000002,2C21,54D3,EF90
00000002,1458,54AF,8927
00000002,8227,548E,A6D9
00000002,EC59,5475,AF48
00000002,A157,54C0,897D
00000002,6CAD,54C1,C918
00000002,1D85,54BA,87B1
00000002,32FD,54AF,8C22
00000002,2192,54BD,9B14
00000002,8AD9,54F4,86F9
00000002,57D3,54C8,8C27
00000002,A716,54BD,87E6
00000002,912F,549F,8617
00000002,EBF2,54C6,F33F
00000002,77E5,54B5,88B2
00000002,913E,54AB,8743
00000002,E28E,54A5,8BB2
00000002,FE6E,54A1,8A45
00000002,61A9,54BB,98CF
00000002,D7EF,54C8,8587
00000002,8237,54C1,8632
00000002,3D57,54E0,90B1
00000002,94F1,54A5,86B7
00000002,8599,5498,8A89
00000002,2EB8,54DB,88CD
00000002,A17A,54A9,A346
00000002,9C1C,54BA,8AC7
00000002,88FA,549B,8686
00000002,B586,54AF,868B
00000002,66BC,54BC,D933
00000002,6135,54B1,DF64
00000002,CCDE,54CB,B2C8
00000002,CB84,54C2,865A
00000002,0F52,54D9,BFD6
00000002,A429,54D0,8801
00000002,BBC5,54C6,85E2
00000002,61CA,54D1,85F8
00000002,4460,548F,8958
00000002,8AB2,54A0,8546
00000002,1FB7,54A1,8ED1
00000002,C33B,54BA,E0B0
00000002,F729,54C3,F15B
00000002,58A3,5489,8A03
00000002,193C,54CF,8B85
00000002,AD7F,549E,96D0
00000002,5ACB,54A5,8602
00000002,E67D,54AB,88F7
00000002,3DA1,54A0,899D
00000002,9910,5491,A336
00000002,4CE9,5499,ABAA
00000002,310B,54AE,8B5F
00000002,E050,54BC,8716
00000002,B320,54CF,9786
00000002,2678,54A7,D7BA
00000002,3F92,54BD,8711
00000002,C989,54B9,CF8D
00000002,ED3C,5494,8C1F
00000002,1A1F,54CA,8B43
00000002,AD35,54CB,8868
00000002,9024,54C3,9436
00000002,10C4,54BD,8A7A
00000002,3B82,54BB,87A3
00000002,4F34,54D1,863D
00000002,D6E8,54DB,8872
00000002,2E03,5498,A5D7
00000002,902E,54DF,9060
00000002,5967,5496,8603
00000002,6BCC,54C3,E146
00000002,CEF9,54AC,94DD
00000002,1E15,549E,8B69
00000002,C1A6,5468,8C3D
00000002,62A8,5469,983F
00000002,F7DE,54AD,8AF9
00000002,A39B,5493,87D0
00000002,F238,54AE,8784
00000002,CC3B,54E2,A5B6
00000002,DC93,54A4,884B
00000002,D394,54C3,85A1
00000002,89FA,54C3,8E84
00000002,147F,54CE,8921
00000002,18E7,54A9,A424
00000002,EF35,54AF,86F2
00000002,3E98,54BC,8B31
00000002,AD4E,54B1,87C9
00000002,F58B,54BE,88B7
00000002,6192,54AD,894C
00000002,4BA8,5482,86EF
00000002,05E3,54BE,87CE
00000002,34FD,54A3,8A04
00000002,E2ED,54B1,87B6
00000002,FF10,549E,8931
00000002,1FD3,54A6,A64D
00000002,4F99,54B2,8945
00000002,9F6D,54A7,87CC
00000002,DDB6,548D,8B11
00000002,AD2B,54A2,8BEB
00000002,5BCA,5472,8902
00000002,0360,54B6,9E80
00000002,2BC3,54A2,8B62
00000002,3317,54A2,8B8C
00000002,D08C,54AF,8714
00000002,1871,5456,FBF4
00000002,B082,549E,8A62
00000002,2E3E,54A6,896B
00000002,6D51,548F,8762
00000002,FD3B,54DE,DF71
00000002,DF3B,54CA,08E0
00000002,F1F2,549F,8ADE
00000002,6DA4,54A7,A220
00000002,7A09,5461,876A
00000002,CE44,54C6,861A
00000002,A7A3,54D0,E22D
00000002,2C57,54B2,8C8C
00000002,408C,54B0,894D
00000002,05C8,54B4,87BE
00000002,BBF3,54A8,8C03
00000002,C030,54AD,692C
00000002,1EBF,54C4,894E
00000002,8487,54A0,8A6E
00000002,CEA0,549B,E123
00000002,352F,5485,8F24
00000002,CB2D,54AA,B1E4
00000002,316B,54B2,E439
00000002,A4C1,54B7,897A
00000002,9387,54AB,8A98
00000002,0AEE,54A5,0FC9
00000002,058A,54B0,8656
00000002,2D46,5432,87F4
00000002,079D,54A8,9A12
00000002,E47D,5496,D064
00000002,EABA,548F,88E9
00000002,C8D7,54A7,872B
00000002,82D1,54C9,866E
00000002,B390,54BD,8972
00000002,C588,54A9,869C
00000002,C268,54AB,8AF1
00000002,B67B,54B1,8995
00000002,3212,54D9,8749
00000002,CFDE,54D4,87F0
00000002,F572,5484,F99B
00000002,3EF3,54C9,8DF2
00000002,33A0,54BC,8777
00000002,8755,54C5,867E
00000002,38CF,54BB,86E1
00000002,93B4,5468,8B05
00000002,2336,54C9,8B9D
00000002,9443,54C2,00BB
00000002,C146,54A3,8A9E
00000002,1E9C,54C8,DF48
00000002,6BDE,54B3,8ED5
00000002,4350,54D2,A6A9
00000002,F815,54AA,85D2
00000002,95F5,546E,8858
00000002,44D1,5489,AC3C
00000002,E1A0,54B7,8955
00000002,4684,54C3,98D6
00000002,4111,54C5,DF77
00000002,3C36,54D7,8686
00000002,9EC9,54E2,87D6
00000002,AB00,54E4,864F
00000002,33A9,54AB,8D73
00000002,D9DE,54B6,88B9
00000002,C949,54E0,883E
00000002,B1A8,5460,D08F
00000002,AD04,546D,F2F8
00000002,4FB4,54AF,8692
00000002,84D9,54A8,F54B
00000002,3A31,54BB,8A90
00000002,38AB,54D1,8576
00000002,2142,54C2,8884
00000002,4450,54D4,8802
00000002,4AC7,54BE,8969
00000002,053E,54A1,8691
00000002,2AF7,54BA,8ABE
00000002,8296,54A7,EF23
00000002,D00E,54D9,8783
00000002,449C,549C,8635
00000002,77C4,54A5,8AF4
00000002,657D,54B4,884B
00000002,BD5F,54BA,DD03
00000002,41F1,54C5,B8AF
00000002,724D,54BD,878E
00000002,08A0,5469,89A3
00000002,3D22,544F,D222
00000002,0930,54BE,8737
00000002,F7B1,54A8,8705
00000002,66A4,549A,A801
00000002,9D25,5494,85FC
00000002,678D,5496,E84B
00000002,9304,54D1,F90D
00000002,7509,54BE,878C
00000002,F025,549C,8616
00000002,850E,548D,CF60
00000002,6E1B,54C9,0D5B
00000002,6CD0,54AA,89AD
00000002,27DC,54B3,8702
00000002,FBE9,54BA,D833
00000002,F12B,54BD,D2ED
00000002,C2D0,54B3,8759
00000002,9CDE,54A2,89DB
00000002,0611,548F,8624
00000002,6AB9,5454,86A1
00000002,253B,54AF,F75A
00000002,1734,54A5,89C5
00000002,C5A7,54B1,8687
00000002,2777,54C7,8C5C
00000002,1C36,54CA,866B
00000002,4F0C,54B4,8B83
00000002,02FE,54E2,8568
00000002,8E74,54D1,87D8
00000002,CF36,54D5,8902
00000002,54AE,54B9,8EBA
00000002,58E4,54C1,8718
00000002,4E5C,54A5,8735
00000002,EB5E,54A5,887D
00000002,CCF7,549E,8B7A
00000002,8731,54E1,89A0
00000002,369A,54B6,8BD7
00000002,2C1D,54A2,8607
00000002,6EBD,54AA,8B06
00000002,4332,54C1,864B
00000002,99AA,548F,AED5
00000002,E828,54A4,D947
00000002,F66E,54E1,8A24
00000002,1C1F,54A1,878B
00000002,0A01,54AF,9680
00000002,8BF7,5496,974D
00000002,B0E5,54AE,8937
00000002,9C8B,54CD,D5CE
00000002,DAFE,54AC,DDBE
00000002,DF57,54B2,CEDD
00000002,5AC5,54BB,8808
00000002,D80C,54C7,8B20
00000002,9715,5447,89BB
00000002,0FC4,54C4,86FE
00000002,78A5,54B5,C217
00000002,8CFB,54C2,880F
00000002,2099,54C6,0797
00000002,D755,54BF,8B77
00000002,97E8,5499,8B43
00000002,FEA0,54B5,8614
00000002,6219,54C9,88EA
00000002,56EE,54E2,87BD
00000002,5FC1,54A3,8931
00000002,1512,54AC,8847
00000002,E7E0,54A6,88C0
00000002,3F18,547D,0E02
00000002,2238,548F,D547
00000002,51CF,54B6,9422
00000002,D258,54BF,86FD
00000002,258C,5473,8A8B
00000002,3124,54AC,88A1
00000002,7838,54B5,8A90
00000002,3D01,54CD,8C6B
00000002,7688,54C0,88B5
00000002,CE8C,5497,8840
00000002,5E6A,548E,8D6C
00000002,6573,54B3,9A07
00000002,4CB9,5485,87BA
00000002,D2AA,54B5,8601
00000002,3ED5,549D,FB5E
00000002,A6E9,5494,87AA
00000002,EF1B,54A5,8600
00000002,9904,548C,87D1
00000002,1C72,5470,E54F
00000002,581F,5490,97E8
00000002,1825,54CB,90DA
00000002,3D2C,54BD,8857
00000002,85E2,54A2,898A
00000002,03A2,54D6,85E5
00000002,7CA8,54AE,8834
00000002,BC21,54AE,94A9
00000002,7AB2,54B1,9892
00000002,9AA9,54AF,877C
00000002,C73B,54B9,86D1
00000002,B3D1,54B9,8B1B
00000002,086D,546F,8A65
00000002,87EB,54A8,F8EE
00000002,9DBE,54A1,877A
00000002,7CD4,54CF,8B34
00000002,6ED5,549D,8705
00000002,255E,54B0,8755
00000002,7608,54C0,96C3
00000002,584D,549E,87BA
00000002,FC87,54CC,975C
00000002,33D1,548F,8745
00000002,56F1,54B4,C9AD
00000002,8096,5494,F201
00000002,CF80,549D,8515
00000002,28AB,5491,8B3C
00000002,E72B,546E,E167
00000002,668E,5497,151A
00000002,AB9B,54BB,8A31
00000002,9CE9,54A2,8C1D
00000002,AB59,5490,85F8
00000002,25DC,54CD,89D6
00000002,981E,548E,8C93
00000002,3C63,54BF,8B94
00000002,5CA7,54C7,8991
00000002,3EE1,54A6,91C7
00000002,302E,5497,8A14
00000002,C7EF,54B4,FC07
00000002,8759,549B,E87F
00000002,9CC8,54D2,DC07
00000002,67AE,54BB,897C
00000002,A47A,549D,89F5
00000002,D5A6,5498,901D
00000002,2883,54B0,88AC
00000002,5859,5483,8739
00000002,B2FD,54AB,876A
00000002,3D4F,542B,8835
00000002,FE65,54A3,897D
00000002,84E6,54D9,8A39
00000002,C5DC,54A7,FDA9
00000002,4E72,54E2,8ACD
00000002,333B,54BF,8B4A
00000002,2114,5493,D4E7
00000002,6326,54B3,8813
00000002,BA2F,54A1,8691
00000002,E3B4,54D6,8BC9
00000002,884C,54A9,899E
00000002,F239,54BB,E355
00000002,5DB3,54B8,15C5
00000002,C594,54E1,8702
00000002,E493,54AF,D54C
00000002,058C,54CB,8768
00000002,1EA8,549B,88B1
00000002,AFA7,54B5,AF1F
00000002,F6CE,5499,E276
00000002,3B72,54A2,8847
00000002,E858,54A8,E902
00000002,4CE8,5494,DA27
00000002,B1AB,551F,B3DD
00000002,1605,5495,8ADC
00000002,F9FC,549A,A4E6
00000002,CBA8,549F,9493
00000002,ADBE,54A6,F34B
00000002,0283,5451,86ED
00000002,AF3B,54B7,B1FE
00000002,B98A,54B8,86F4
00000002,3062,54C1,87DB
00000002,FFB8,549D,E4CA
00000002,DCDB,548C,8A2A
00000002,504A,547E,8757
00000002,5BFB,54B1,91A7
00000002,0C96,54A3,8A94
00000002,CE5D,54B2,875E
00000002,9E0B,54B5,8978
00000002,307A,54A8,8750
00000002,6B44,54BD,AEBE
00000002,B090,54AA,8842
00000002,48AE,5447,E5E2
00000002,5C56,54B8,86F9
00000002,52BC,54BA,2D69
00000002,4503,5482,8603
00000002,F1A0,548E,85D7
00000002,2065,54D2,A989
00000002,BA53,54BC,867F
00000002,3ACC,54BF,E4A3
00000002,015E,54BC,8C1B
00000002,33B3,54A8,85B1
00000002,1996,54A3,881D
00000002,ED5F,54A6,898E
00000002,EA92,54AB,869E
00000002,6EBF,54C7,8960
00000002,D6CE,54AC,86AE
00000002,97F8,54DF,A501
00000002,21AF,54E6,8C5A
00000002,23E1,54BA,8942
00000002,74DC,54BF,8919
00000002,AB26,54A4,860C
00000002,3C16,54BF,8D36
00000002,60F9,54B1,89DA
00000002,74E9,5490,8A34
00000002,682F,54B3,CECD
00000002,5CFE,54D0,8C45
00000002,2DB5,545A,8AC8
00000002,079C,545F,85F7
00000002,89AF,54CB,87E9
00000002,79B4,54BB,877C
00000002,99C2,54C3,872C
00000002,A9B6,54DE,88DC
00000002,F507,54BD,87CB
00000002,8FA4,54B7,FEF7
00000002,4314,54C9,88A5
00000002,4A7A,54A8,993C
00000002,55B5,54C7,855A
00000002,563D,54BE,8975
00000002,14B9,54A2,8706
00000002,8935,549C,85C8
00000002,0B92,54C4,86B5
00000002,E9A0,5495,C04B
00000002,573E,542C,86F1
00000002,A0BC,54B3,8B42
00000002,B121,54B7,89A0
00000002,9BFC,54B7,8A88
00000002,9E5B,54BE,8693
00000002,E49F,54A0,3A9A
00000002,A9FF,54C8,87DE
00000002,4206,54BB,90D6
00000002,6110,54B3,FAE2
00000002,F438,54B5,895A
00000002,3DE8,54A0,89E5
00000002,1009,549D,89F4
00000002,FCBA,54D7,8BD1
00000002,A91A,54B5,8810
00000002,FDDF,54BB,8943
00000002,FD99,54AD,88CE
00000002,0700,54AF,898D
00000002,3B83,54B0,E235
00000002,2DDA,54A5,86ED
00000002,1C97,54CB,952F
00000002,6FB6,54B7,8B04
00000002,F2D7,549F,8AC9
00000002,C84C,54D6,876D
00000002,8AD3,54C7,8960
00000002,ACCB,54B3,8718
00000002,78CF,548B,86C2
00000002,6112,54A7,9ADF
00000002,51EF,54DB,8ED5
00000002,D0CF,54DD,8AB3
00000002,AFAE,54C6,87FF
00000002,0784,54A8,AA3C
00000002,00FD,54C8,98E2
00000002,1FA8,54C0,8B03
00000002,F441,54C7,8918
00000002,D335,548A,9EA2
00000002,6229,54B4,8859
00000002,17E1,54D3,8594
00000002,EFB8,5451,8930
00000002,9A64,54DC,9821
00000002,935A,54A7,85A0
00000002,9CE1,54C1,8E8D
00000002,C1A4,54BD,87D5
00000002,B948,54CF,8E57
00000002,AB3D,548B,88B9
00000002,32A8,5447,C19C
00000002,DE12,5498,C69F
00000002,5FB1,54CC,8692
00000002,4A9B,54B8,88D7
00000002,B1A6,54FC,8961
00000002,D3E1,54A5,86EC
00000002,916A,54C5,8996
00000002,0C48,54C7,B300
00000002,4287,54A9,8B67
00000002,5E31,54A2,85CD
00000002,E11D,54A6,9DBB
00000002,8546,54A4,859D
00000002,C250,54AA,8B34
00000002,2690,54B2,8834
00000002,5C22,5487,8D3D
00000002,511D,54CC,DB81
00000002,CDB0,54AE,024F
00000002,F54E,5488,8A3F
00000002,C8DD,549E,C078
00000002,31C0,54A5,87CF
00000002,DF76,54A5,8C49
00000002,B6DB,547D,87B8
00000002,08DB,54A3,ABE8
00000002,8C2A,548A,C82F
00000002,126B,5491,8988
00000002,14E9,547A,E4EC
00000002,9638,5485,8B39
00000002,069D,54AA,8AEE
00000002,6BF9,54DE,8B7E
00000002,B043,5499,8C1F
00000002,A0A9,549F,8C7D
00000002,4378,549F,8AB0
00000002,FA87,5454,023A
00000002,9531,549D,8836
00000002,A445,54B0,8A46
00000002,F4EF,549F,D300
00000002,4E10,54C1,DA3E
00000002,0766,54A9,8C33
00000002,2E9F,549B,ACB2
00000002,CF51,549F,9E3C
00000002,0796,549F,892C
00000002,B3EC,549C,897C
00000002,B7B2,547B,8AE9
00000002,471A,548B,87B6
00000002,5B65,54AC,8728
00000002,1B71,54AB,8A0F
00000002,B295,54B9,8C6B
00000002,443D,5484,8BFE
00000002,2FA5,547C,E2DA
00000002,585E,54BB,8C76
00000002,9E3B,54B4,8A22
00000002,3CB4,54C4,8F27
00000002,D8DA,5491,AB5F
00000002,E6F2,54BA,FFC6
00000002,8955,54A2,8872
00000002,F9C4,54B2,8950
00000002,6601,54CB,AF37
00000002,1CDC,54B6,8AD4
00000002,3701,54B3,86A3
00000002,DDF0,5495,882D
00000002,7B03,54DD,AB59
00000002,ACBE,54AA,EE14
00000002,1891,54B1,888F
00000002,CEB5,548E,899F
00000002,D36F,54A1,8C41
00000002,059E,54B6,8A83
00000002,9D5E,54A2,8A4F
00000002,ABDC,5493,8C73
00000002,E46F,54A5,8B47
00000002,A768,549B,89B2
00000002,A194,54B6,A158
00000002,1C89,547E,8932
00000002,D26A,5492,8C2F
00000002,EAB3,54A4,89DE
00000002,C4F8,54BD,BE3A
00000002,5A31,5491,86C8
00000002,3AF4,5477,8AEF
00000002,0306,5491,8975
00000002,58D8,5467,8961
00000002,F026,54BD,D4DE
00000002,9A24,54C3,87CA
00000002,50BF,54BD,85D1
00000002,0160,54C7,8C58
00000002,595F,54A3,8971
00000002,A606,548C,FF51
00000002,AC11,54A1,8B74
00000002,C63A,54BC,8A7B
00000002,4FB9,54CF,87A0
00000002,F0B0,54CC,8851
00000002,2561,549D,8961
00000002,E58A,54A1,8989
00000002,5E91,54B0,8923
00000002,0F92,54BD,8B6A
00000002,66D3,54E8,89F7
00000002,E9CF,54A2,8AFA
00000002,FAE6,54A8,8796
00000002,06BE,54E9,8700
00000002,A409,54E0,8662
00000002,DA64,54A6,9628
00000002,205A,5519,8860
00000002,B5C2,54E1,9B37
00000002,6023,542C,9CF0
00000002,982A,54B2,8780
00000002,5462,54DA,87A6
00000002,4B3E,54B4,9A0B
00000002,5656,54CD,E15D
00000002,F38C,549E,A76D
00000002,76F4,5495,859D
00000002,D273,54E4,8754
00000002,3F81,54AE,8CF5
00000002,777D,54BD,8AF8
00000002,7D7F,5435,8BEE
00000002,F0D3,54E6,8A51
00000002,01BA,545C,853A
00000002,4FCE,54E8,8730
00000002,84D5,54F1,89B2
00000002,3B13,54AB,DB95
00000002,98E5,54B7,E65D
00000002,6160,54A1,8970
00000002,A7EE,54BD,EA73
00000002,8BDE,5503,C4F5
00000002,A417,548D,8780
00000002,9E78,54B9,8A84
00000002,74C7,54B9,EDF5
00000002,F9E7,54B4,8CC7
00000002,3589,5488,D18E
00000002,6A64,54A9,AEFB
00000002,A1C4,54B7,88FE
00000002,FE41,5485,87E6
00000002,3C08,544E,A9F9
00000002,3189,54A5,85C0
00000002,8A92,54AD,C2E5
00000002,7257,54C0,880A
00000002,DBBB,54B8,86C2
00000002,35A0,5485,8644
00000002,6FC3,54B2,88BA
00000002,E84D,54A4,8797
00000002,F831,54C4,8736
00000002,9F4C,547B,F118
00000002,855D,545A,86EA
00000002,44F1,54DA,88F6
00000002,C392,54AF,8791
00000002,F1A5,5477,9121
00000002,4D4F,54BE,89C5
00000002,F37E,5484,89CA
00000002,0DFD,54B7,870A
00000002,09D1,5477,870E
00000002,AFCB,546F,8AD5
00000002,A7AE,54AC,BB29
00000002,B773,54CA,8B58
00000002,E60B,54CE,8A3A
00000002,5478,54CF,B291
00000002,D199,54E4,8966
00000002,DB86,54D0,85FA
00000002,38DD,54DB,8704
00000002,BC9A,54B5,A7AC
00000002,564E,54B5,91FA
00000002,76FA,54BD,87A4
00000002,1E88,54BF,89E9
00000002,5848,54D8,AB3B
00000002,0306,54B8,8830
00000002,6E05,54A8,8882
00000002,FC74,54AB,8641
00000002,FEAE,54D3,87F8
00000002,360F,54D2,8A8F
00000002,5A42,54AA,03FD
00000002,ADE8,54CA,9B0E
00000002,F3FF,54B7,DFE2
00000002,B1A8,54D1,8B5F
00000002,CCD7,54CB,8C34
00000002,909B,54A6,E4E7
00000002,31D3,54EB,A8A8
00000002,F02D,54CB,8BC0
00000002,801C,54CF,875E
00000002,2898,54B4,8638
00000002,7F7D,54C9,89F3
00000002,4DE5,54A6,8855
00000002,0F31,54B6,0033
00000002,F06A,54AA,8852
00000002,AAC6,5472,FFED
00000002,25C2,54CF,D536
00000002,5ADA,54F6,A439
00000002,8B9C,54CC,917F
00000002,819A,54BD,8BD2
00000002,675A,54AF,86F6
00000002,363A,54C1,8996
00000002,0333,54B9,871A
00000002,ED78,54CD,0FC6
00000002,571A,54AB,8B74
00000002,D452,54D3,CC53
00000002,DDFF,54B3,C7B0
00000002,393D,54F1,E077
00000002,5E4E,54DB,86E5
00000002,0985,54E0,8AD9
00000002,D314,54D9,8801
00000002,35B3,5490,9D21
00000002,FCFB,5482,87D8
00000002,0526,54B8,BB66
00000002,6DE8,54CF,8776
00000002,9A46,54CB,ECC0
00000002,520C,54BF,8595
00000002,1937,54D6,8831
00000002,31B3,549E,1AC4
00000002,B46C,54B9,9C8A
00000002,7142,54B5,85FB
00000002,CE54,54A5,8A40
00000002,B22B,5458,0062
00000002,1A7E,54A7,8A30
00000002,7CC4,54DA,87A8
00000002,9401,54C4,8BC3
00000002,250E,54C3,9A00
00000002,3D41,54C1,A0C5
00000002,DEC3,54D2,BD16
00000002,1C03,54E0,8B84
00000002,63C4,54AA,8794
00000002,2D70,54D2,8B31
00000002,BBAF,54DB,8744
00000002,1542,54CF,D6EE
00000002,B38C,54CC,8B1D
00000002,0F31,54D1,8BBC
00000002,C472,54B4,93C1
00000002,2391,54D9,8ABB
00000002,C11C,54C5,8691
00000002,8C0D,549D,86DE
00000002,F170,54B5,BCFE
00000002,DA74,54BB,86C5
00000002,3E81,54D6,8B35
00000002,1038,54B6,89A5
00000002,8ADD,54A2,EC0A
00000002,B711,54D0,8595
00000002,AA42,549A,88FF
00000002,7F6A,54CC,2C18
00000002,7022,54E2,89C8
00000002,56A7,54B3,860E
00000002,8531,54F0,8A1C
00000002,F037,5504,8A1A
00000002,D630,54B1,870F
00000002,A3E6,54DA,86FA
00000002,62C7,5474,8717
00000002,C16E,54D8,8B8D
00000002,BDAE,54BB,873B
00000002,329C,54B7,DF29
00000002,6E0F,54C4,8B8E
00000002,7C56,54E5,89DA
00000002,E445,54D8,9958
00000002,737B,54BF,86D3
00000002,7F67,54DE,8C03
00000002,72C2,54BD,8681
00000002,A159,54AE,8813
00000002,85E0,5519,87AB
00000002,0311,54A9,8708
00000002,5CA4,54C3,BE5B
00000002,10EF,54DE,89D5
00000002,B957,54D5,8562
00000002,7B54,54D7,8A2B
00000002,01EE,54CB,85D6
00000002,4E01,54AA,8B33
00000002,3936,5493,894C
00000002,5EC6,54A8,89E1
00000002,2C1E,54C4,FAB4
00000002,61B9,54A4,86DE
00000002,2F36,54AE,8853
00000002,CC29,54ED,8C0B
00000002,CD71,54B7,87FE
00000002,FC2E,54B2,88CC
00000002,564A,54FA,8A96
00000002,0CC6,54CB,895F
00000002,5EED,54C6,88A4
00000002,2873,54AA,F2CA
00000002,66AE,54DB,99BB
00000002,D6C0,54A0,E0FF
00000002,79A6,54B9,93B3
00000002,CCF3,54CB,8B59
00000002,2191,54AD,E04E
00000002,D8F6,54C5,88D8
00000002,6476,54CC,8753
00000002,DFE4,54A2,89F4
00000002,AF12,54D5,86AE
00000002,DD5D,54C2,880B
00000002,8E7A,54C3,8675
00000002,BB18,54AA,85B7
00000002,BD6C,54C4,88C8
00000002,9307,5480,8929
00000002,E8B0,54F3,87BE
00000002,0C26,54AD,91AF
00000002,2D9D,54BF,877A
00000002,9C59,54DF,87E1
00000002,9EAB,54CF,9086
00000002,9A28,5478,8828
00000002,9EC5,54D3,871E
00000002,9E8A,54B6,877C
00000002,90F9,54B6,8852
00000002,9B51,54B9,859F
00000002,2DC5,54B8,86B6
00000002,BACB,54AF,CF35
00000002,812E,54A8,12A6
00000002,2DF1,54B4,8D27
00000002,D3DF,54AC,8B02
00000002,F817,54B2,8603
00000002,0655,54B9,877D
00000002,5402,54CA,88A8
00000002,7364,5487,8B76
00000002,E3F0,54C4,9612
00000002,127F,5499,8936
00000002,CF57,54BA,8770
00000002,22D3,54EE,C600
00000002,D193,54D7,8F59
00000002,3C10,54C2,88D9
00000002,5BBD,54BB,8A96
00000002,0B74,54A0,A42D
00000002,650D,54BF,8C09
00000002,D707,54BB,8D5B
00000002,EDC7,54DD,8925
00000002,2CA9,54D0,86EA
00000002,0101,54E0,8999
00000002,109D,54C6,8C73
00000002,111A,5459,86B1
00000002,5AC9,54DB,9678
00000002,33E6,54CB,F1E2
00000002,AF5C,54E3,8754
00000002,7A52,54D2,8A5A
00000002,A6D4,54BA,D9C9
00000002,AD92,54FA,A03B
00000002,F14D,54AF,8BB7
00000002,4E81,54C9,86FC
00000002,4919,549A,8993
00000002,5E42,54AB,88E1
00000002,6969,54AA,87AF
00000002,0897,54A4,85E7
00000002,B8D1,549C,88B7
00000002,6157,54BF,8A3C
00000002,5021,54D0,89BE
00000002,1BB7,54C0,85FE
00000002,9E5D,54A6,882E
00000002,379D,54DF,85CF
00000002,4ED4,549A,8A1B
00000002,856D,54A4,EF39
00000002,31FE,54B0,BE4E
00000002,F0D7,54B2,D32C
00000002,A6DB,54B5,8739
00000002,FF05,54BE,8BD8
00000002,DF2C,54C7,C6A9
00000002,7D0C,54C3,8B7B
00000002,F91B,54D8,8701
00000002,5904,54CE,87E3
00000002,2F96,54DB,8836
00000002,43F4,54B8,879A
00000002,A8A1,54CD,877E
00000002,8E29,54B7,8989
00000002,5134,54CE,85CD
00000002,D924,54D0,9B80
00000002,740C,54C7,872A
00000002,BB86,54C7,8C4D
00000002,37FF,54C4,8964
00000002,3121,54EA,85BE
00000002,7F2A,548C,8857
00000002,075F,549A,8E0E
00000002,D70E,54A0,D1EA
00000002,4E46,54B7,8653
00000002,A9FC,54A9,C7F1
00000002,5C15,547D,B682
00000002,5242,544A,8578
00000002,5CFF,54B6,92BC
00000002,6412,54B6,8D95
00000002,FFAC,54CC,9570
00000002,68A6,54C0,FCB2
00000002,A831,549C,88D6
00000002,8139,5494,88D3
00000002,B138,54C7,8A19
00000002,545B,54B2,8A71
00000002,43CE,54BE,8DF7
00000002,025D,5486,BD35
00000002,BDA0,54BC,8B6E
00000002,D55A,54CB,8563
00000002,881E,54CA,863E
00000002,593E,54A1,9C76
00000002,BF9D,54BB,9694
00000002,FFB8,548D,87F7
00000002,4590,548B,85A4
00000002,0D28,54BC,8A47
00000002,63BE,54A5,A6B4
00000002,3243,549A,BB64
00000002,0717,54B0,872B
00000002,FAB4,54BF,CAAE
00000002,4CC1,54A6,B6D6
00000002,335A,54BE,8688
00000002,00D2,549A,88C0
00000002,5B88,54AA,89C1
00000002,D84F,54BC,CBED
00000002,3E27,54B9,88EE
00000002,D34F,5496,866D
00000002,1D4B,54B7,8B42
00000002,0029,54A1,9663
00000002,7F7E,54B0,8B76
00000002,BB85,5496,9EF6
00000002,8275,54D1,DCC2
00000002,E51A,54AA,8D81
00000002,C209,54D5,8B19
